StartDate,FacilityLongName,numvisits,year,week,month,month.year
2015-02-26,Lions Gate Hospital,155,2015,321,02,02-15
2015-02-27,Lions Gate Hospital,173,2015,321,02,02-15
2015-02-28,Lions Gate Hospital,173,2015,321,02,02-15
2015-03-01,Lions Gate Hospital,156,2015,322,03,03-15
2015-03-02,Lions Gate Hospital,159,2015,322,03,03-15
2015-03-03,Lions Gate Hospital,159,2015,322,03,03-15
2015-03-04,Lions Gate Hospital,152,2015,322,03,03-15
2015-03-05,Lions Gate Hospital,162,2015,322,03,03-15
2015-03-06,Lions Gate Hospital,160,2015,322,03,03-15
2015-03-07,Lions Gate Hospital,167,2015,322,03,03-15
2015-03-08,Lions Gate Hospital,168,2015,323,03,03-15
2015-03-09,Lions Gate Hospital,166,2015,323,03,03-15
2015-03-10,Lions Gate Hospital,149,2015,323,03,03-15
2015-03-11,Lions Gate Hospital,165,2015,323,03,03-15
2015-03-12,Lions Gate Hospital,161,2015,323,03,03-15
2015-03-13,Lions Gate Hospital,168,2015,323,03,03-15
2015-03-14,Lions Gate Hospital,158,2015,323,03,03-15
2015-03-15,Lions Gate Hospital,163,2015,324,03,03-15
2015-03-16,Lions Gate Hospital,176,2015,324,03,03-15
2015-03-17,Lions Gate Hospital,154,2015,324,03,03-15
2015-03-18,Lions Gate Hospital,155,2015,324,03,03-15
2015-03-19,Lions Gate Hospital,152,2015,324,03,03-15
2015-03-20,Lions Gate Hospital,147,2015,324,03,03-15
2015-03-21,Lions Gate Hospital,181,2015,324,03,03-15
2015-03-22,Lions Gate Hospital,174,2015,325,03,03-15
2015-03-23,Lions Gate Hospital,179,2015,325,03,03-15
2015-03-24,Lions Gate Hospital,167,2015,325,03,03-15
2015-03-25,Lions Gate Hospital,140,2015,325,03,03-15
2015-03-26,Lions Gate Hospital,163,2015,325,03,03-15
2015-03-27,Lions Gate Hospital,150,2015,325,03,03-15
2015-03-28,Lions Gate Hospital,157,2015,325,03,03-15
2015-03-29,Lions Gate Hospital,165,2015,326,03,03-15
2015-03-30,Lions Gate Hospital,173,2015,326,03,03-15
2015-03-31,Lions Gate Hospital,157,2015,326,03,03-15
2015-04-01,Lions Gate Hospital,164,2015,326,04,04-15
2015-04-02,Lions Gate Hospital,179,2015,326,04,04-15
2015-04-03,Lions Gate Hospital,175,2015,326,04,04-15
2015-04-04,Lions Gate Hospital,137,2015,326,04,04-15
2015-04-05,Lions Gate Hospital,172,2015,327,04,04-15
2015-04-06,Lions Gate Hospital,194,2015,327,04,04-15
2015-04-07,Lions Gate Hospital,157,2015,327,04,04-15
2015-04-08,Lions Gate Hospital,182,2015,327,04,04-15
2015-04-09,Lions Gate Hospital,166,2015,327,04,04-15
2015-04-10,Lions Gate Hospital,180,2015,327,04,04-15
2015-04-11,Lions Gate Hospital,163,2015,327,04,04-15
2015-04-12,Lions Gate Hospital,145,2015,328,04,04-15
2015-04-13,Lions Gate Hospital,174,2015,328,04,04-15
2015-04-14,Lions Gate Hospital,164,2015,328,04,04-15
2015-04-15,Lions Gate Hospital,170,2015,328,04,04-15
2015-04-16,Lions Gate Hospital,160,2015,328,04,04-15
2015-04-17,Lions Gate Hospital,172,2015,328,04,04-15
2015-04-18,Lions Gate Hospital,164,2015,328,04,04-15
2015-04-19,Lions Gate Hospital,180,2015,329,04,04-15
2015-04-20,Lions Gate Hospital,192,2015,329,04,04-15
2015-04-21,Lions Gate Hospital,155,2015,329,04,04-15
2015-04-22,Lions Gate Hospital,173,2015,329,04,04-15
2015-04-23,Lions Gate Hospital,149,2015,329,04,04-15
2015-04-24,Lions Gate Hospital,156,2015,329,04,04-15
2015-04-25,Lions Gate Hospital,174,2015,329,04,04-15
2015-04-26,Lions Gate Hospital,178,2015,330,04,04-15
2015-04-27,Lions Gate Hospital,176,2015,330,04,04-15
2015-04-28,Lions Gate Hospital,175,2015,330,04,04-15
2015-04-29,Lions Gate Hospital,181,2015,330,04,04-15
2015-04-30,Lions Gate Hospital,190,2015,330,04,04-15
2015-05-01,Lions Gate Hospital,175,2015,330,05,05-15
2015-05-02,Lions Gate Hospital,178,2015,330,05,05-15
2015-05-03,Lions Gate Hospital,183,2015,331,05,05-15
2015-05-04,Lions Gate Hospital,173,2015,331,05,05-15
2015-05-05,Lions Gate Hospital,173,2015,331,05,05-15
2015-05-06,Lions Gate Hospital,186,2015,331,05,05-15
2015-05-07,Lions Gate Hospital,199,2015,331,05,05-15
2015-05-08,Lions Gate Hospital,160,2015,331,05,05-15
2015-05-09,Lions Gate Hospital,180,2015,331,05,05-15
2015-05-10,Lions Gate Hospital,183,2015,332,05,05-15
2015-05-11,Lions Gate Hospital,181,2015,332,05,05-15
2015-05-12,Lions Gate Hospital,184,2015,332,05,05-15
2015-05-13,Lions Gate Hospital,180,2015,332,05,05-15
2015-05-14,Lions Gate Hospital,172,2015,332,05,05-15
2015-05-15,Lions Gate Hospital,168,2015,332,05,05-15
2015-05-16,Lions Gate Hospital,165,2015,332,05,05-15
2015-05-17,Lions Gate Hospital,197,2015,333,05,05-15
2015-05-18,Lions Gate Hospital,197,2015,333,05,05-15
2015-05-19,Lions Gate Hospital,204,2015,333,05,05-15
2015-05-20,Lions Gate Hospital,184,2015,333,05,05-15
2015-05-21,Lions Gate Hospital,185,2015,333,05,05-15
2015-05-22,Lions Gate Hospital,174,2015,333,05,05-15
2015-05-23,Lions Gate Hospital,181,2015,333,05,05-15
2015-05-24,Lions Gate Hospital,184,2015,334,05,05-15
2015-05-25,Lions Gate Hospital,179,2015,334,05,05-15
2015-05-26,Lions Gate Hospital,195,2015,334,05,05-15
2015-05-27,Lions Gate Hospital,149,2015,334,05,05-15
2015-05-28,Lions Gate Hospital,189,2015,334,05,05-15
2015-05-29,Lions Gate Hospital,185,2015,334,05,05-15
2015-05-30,Lions Gate Hospital,169,2015,334,05,05-15
2015-05-31,Lions Gate Hospital,163,2015,335,05,05-15
2015-06-01,Lions Gate Hospital,188,2015,335,06,06-15
2015-06-02,Lions Gate Hospital,181,2015,335,06,06-15
2015-06-03,Lions Gate Hospital,169,2015,335,06,06-15
2015-06-04,Lions Gate Hospital,184,2015,335,06,06-15
2015-06-05,Lions Gate Hospital,170,2015,335,06,06-15
2015-06-06,Lions Gate Hospital,181,2015,335,06,06-15
2015-06-07,Lions Gate Hospital,204,2015,336,06,06-15
2015-06-08,Lions Gate Hospital,191,2015,336,06,06-15
2015-06-09,Lions Gate Hospital,192,2015,336,06,06-15
2015-06-10,Lions Gate Hospital,161,2015,336,06,06-15
2015-06-11,Lions Gate Hospital,178,2015,336,06,06-15
2015-06-12,Lions Gate Hospital,184,2015,336,06,06-15
2015-06-13,Lions Gate Hospital,157,2015,336,06,06-15
2015-06-14,Lions Gate Hospital,177,2015,337,06,06-15
2015-06-15,Lions Gate Hospital,194,2015,337,06,06-15
2015-06-16,Lions Gate Hospital,169,2015,337,06,06-15
2015-06-17,Lions Gate Hospital,165,2015,337,06,06-15
2015-06-18,Lions Gate Hospital,146,2015,337,06,06-15
2015-06-19,Lions Gate Hospital,149,2015,337,06,06-15
2015-06-20,Lions Gate Hospital,202,2015,337,06,06-15
2015-06-21,Lions Gate Hospital,181,2015,338,06,06-15
2015-06-22,Lions Gate Hospital,182,2015,338,06,06-15
2015-06-23,Lions Gate Hospital,172,2015,338,06,06-15
2015-06-24,Lions Gate Hospital,148,2015,338,06,06-15
2015-06-25,Lions Gate Hospital,170,2015,338,06,06-15
2015-06-26,Lions Gate Hospital,182,2015,338,06,06-15
2015-06-27,Lions Gate Hospital,176,2015,338,06,06-15
2015-06-28,Lions Gate Hospital,186,2015,339,06,06-15
2015-06-29,Lions Gate Hospital,186,2015,339,06,06-15
2015-06-30,Lions Gate Hospital,186,2015,339,06,06-15
2015-07-01,Lions Gate Hospital,183,2015,339,07,07-15
2015-07-02,Lions Gate Hospital,197,2015,339,07,07-15
2015-07-03,Lions Gate Hospital,173,2015,339,07,07-15
2015-07-04,Lions Gate Hospital,180,2015,339,07,07-15
2015-07-05,Lions Gate Hospital,197,2015,340,07,07-15
2015-07-06,Lions Gate Hospital,175,2015,340,07,07-15
2015-07-07,Lions Gate Hospital,183,2015,340,07,07-15
2015-07-08,Lions Gate Hospital,167,2015,340,07,07-15
2015-07-09,Lions Gate Hospital,162,2015,340,07,07-15
2015-07-10,Lions Gate Hospital,150,2015,340,07,07-15
2015-07-11,Lions Gate Hospital,177,2015,340,07,07-15
2015-07-12,Lions Gate Hospital,173,2015,341,07,07-15
2015-07-13,Lions Gate Hospital,191,2015,341,07,07-15
2015-07-14,Lions Gate Hospital,184,2015,341,07,07-15
2015-07-15,Lions Gate Hospital,160,2015,341,07,07-15
2015-07-16,Lions Gate Hospital,164,2015,341,07,07-15
2015-07-17,Lions Gate Hospital,162,2015,341,07,07-15
2015-07-18,Lions Gate Hospital,170,2015,341,07,07-15
2015-07-19,Lions Gate Hospital,197,2015,342,07,07-15
2015-07-20,Lions Gate Hospital,190,2015,342,07,07-15
2015-07-21,Lions Gate Hospital,184,2015,342,07,07-15
2015-07-22,Lions Gate Hospital,181,2015,342,07,07-15
2015-07-23,Lions Gate Hospital,169,2015,342,07,07-15
2015-07-24,Lions Gate Hospital,146,2015,342,07,07-15
2015-07-25,Lions Gate Hospital,163,2015,342,07,07-15
2015-07-26,Lions Gate Hospital,141,2015,343,07,07-15
2015-07-27,Lions Gate Hospital,151,2015,343,07,07-15
2015-07-28,Lions Gate Hospital,172,2015,343,07,07-15
2015-07-29,Lions Gate Hospital,173,2015,343,07,07-15
2015-07-30,Lions Gate Hospital,157,2015,343,07,07-15
2015-07-31,Lions Gate Hospital,160,2015,343,07,07-15
2015-08-01,Lions Gate Hospital,166,2015,343,08,08-15
2015-08-02,Lions Gate Hospital,165,2015,344,08,08-15
2015-08-03,Lions Gate Hospital,170,2015,344,08,08-15
2015-08-04,Lions Gate Hospital,173,2015,344,08,08-15
2015-08-05,Lions Gate Hospital,169,2015,344,08,08-15
2015-08-06,Lions Gate Hospital,172,2015,344,08,08-15
2015-08-07,Lions Gate Hospital,181,2015,344,08,08-15
2015-08-08,Lions Gate Hospital,155,2015,344,08,08-15
2015-08-09,Lions Gate Hospital,171,2015,345,08,08-15
2015-08-10,Lions Gate Hospital,178,2015,345,08,08-15
2015-08-11,Lions Gate Hospital,183,2015,345,08,08-15
2015-08-12,Lions Gate Hospital,169,2015,345,08,08-15
2015-08-13,Lions Gate Hospital,186,2015,345,08,08-15
2015-08-14,Lions Gate Hospital,156,2015,345,08,08-15
2015-08-15,Lions Gate Hospital,166,2015,345,08,08-15
2015-08-16,Lions Gate Hospital,151,2015,346,08,08-15
2015-08-17,Lions Gate Hospital,179,2015,346,08,08-15
2015-08-18,Lions Gate Hospital,169,2015,346,08,08-15
2015-08-19,Lions Gate Hospital,186,2015,346,08,08-15
2015-08-20,Lions Gate Hospital,169,2015,346,08,08-15
2015-08-21,Lions Gate Hospital,153,2015,346,08,08-15
2015-08-22,Lions Gate Hospital,167,2015,346,08,08-15
2015-08-23,Lions Gate Hospital,181,2015,347,08,08-15
2015-08-24,Lions Gate Hospital,188,2015,347,08,08-15
2015-08-25,Lions Gate Hospital,165,2015,347,08,08-15
2015-08-26,Lions Gate Hospital,173,2015,347,08,08-15
2015-08-27,Lions Gate Hospital,178,2015,347,08,08-15
2015-08-28,Lions Gate Hospital,152,2015,347,08,08-15
2015-08-29,Lions Gate Hospital,160,2015,347,08,08-15
2015-08-30,Lions Gate Hospital,175,2015,348,08,08-15
2015-08-31,Lions Gate Hospital,186,2015,348,08,08-15
2015-09-01,Lions Gate Hospital,158,2015,348,09,09-15
2015-09-02,Lions Gate Hospital,153,2015,348,09,09-15
2015-09-03,Lions Gate Hospital,143,2015,348,09,09-15
2015-09-04,Lions Gate Hospital,155,2015,348,09,09-15
2015-09-05,Lions Gate Hospital,155,2015,348,09,09-15
2015-09-06,Lions Gate Hospital,161,2015,349,09,09-15
2015-09-07,Lions Gate Hospital,175,2015,349,09,09-15
2015-09-08,Lions Gate Hospital,174,2015,349,09,09-15
2015-09-09,Lions Gate Hospital,167,2015,349,09,09-15
2015-09-10,Lions Gate Hospital,159,2015,349,09,09-15
2015-09-11,Lions Gate Hospital,169,2015,349,09,09-15
2015-09-12,Lions Gate Hospital,182,2015,349,09,09-15
2015-09-13,Lions Gate Hospital,180,2015,350,09,09-15
2015-09-14,Lions Gate Hospital,185,2015,350,09,09-15
2015-09-15,Lions Gate Hospital,168,2015,350,09,09-15
2015-09-16,Lions Gate Hospital,124,2015,350,09,09-15
2015-09-17,Lions Gate Hospital,162,2015,350,09,09-15
2015-09-18,Lions Gate Hospital,165,2015,350,09,09-15
2015-09-19,Lions Gate Hospital,168,2015,350,09,09-15
2015-09-20,Lions Gate Hospital,181,2015,351,09,09-15
2015-09-21,Lions Gate Hospital,156,2015,351,09,09-15
2015-09-22,Lions Gate Hospital,171,2015,351,09,09-15
2015-09-23,Lions Gate Hospital,163,2015,351,09,09-15
2015-09-24,Lions Gate Hospital,148,2015,351,09,09-15
2015-09-25,Lions Gate Hospital,175,2015,351,09,09-15
2015-09-26,Lions Gate Hospital,153,2015,351,09,09-15
2015-09-27,Lions Gate Hospital,179,2015,352,09,09-15
2015-09-28,Lions Gate Hospital,175,2015,352,09,09-15
2015-09-29,Lions Gate Hospital,162,2015,352,09,09-15
2015-09-30,Lions Gate Hospital,160,2015,352,09,09-15
2015-10-01,Lions Gate Hospital,170,2015,352,10,10-15
2015-10-02,Lions Gate Hospital,176,2015,352,10,10-15
2015-10-03,Lions Gate Hospital,173,2015,352,10,10-15
2015-10-04,Lions Gate Hospital,172,2015,353,10,10-15
2015-10-05,Lions Gate Hospital,169,2015,353,10,10-15
2015-10-06,Lions Gate Hospital,166,2015,353,10,10-15
2015-10-07,Lions Gate Hospital,146,2015,353,10,10-15
2015-10-08,Lions Gate Hospital,176,2015,353,10,10-15
2015-10-09,Lions Gate Hospital,200,2015,353,10,10-15
2015-10-10,Lions Gate Hospital,170,2015,353,10,10-15
2015-10-11,Lions Gate Hospital,166,2015,354,10,10-15
2015-10-12,Lions Gate Hospital,157,2015,354,10,10-15
2015-10-13,Lions Gate Hospital,177,2015,354,10,10-15
2015-10-14,Lions Gate Hospital,170,2015,354,10,10-15
2015-10-15,Lions Gate Hospital,171,2015,354,10,10-15
2015-10-16,Lions Gate Hospital,170,2015,354,10,10-15
2015-10-17,Lions Gate Hospital,191,2015,354,10,10-15
2015-10-18,Lions Gate Hospital,173,2015,355,10,10-15
2015-10-19,Lions Gate Hospital,163,2015,355,10,10-15
2015-10-20,Lions Gate Hospital,180,2015,355,10,10-15
2015-10-21,Lions Gate Hospital,160,2015,355,10,10-15
2015-10-22,Lions Gate Hospital,152,2015,355,10,10-15
2015-10-23,Lions Gate Hospital,170,2015,355,10,10-15
2015-10-24,Lions Gate Hospital,163,2015,355,10,10-15
2015-10-25,Lions Gate Hospital,172,2015,356,10,10-15
2015-10-26,Lions Gate Hospital,160,2015,356,10,10-15
2015-10-27,Lions Gate Hospital,162,2015,356,10,10-15
2015-10-28,Lions Gate Hospital,164,2015,356,10,10-15
2015-10-29,Lions Gate Hospital,152,2015,356,10,10-15
2015-10-30,Lions Gate Hospital,181,2015,356,10,10-15
2015-10-31,Lions Gate Hospital,136,2015,356,10,10-15
2015-11-01,Lions Gate Hospital,162,2015,357,11,11-15
2015-11-02,Lions Gate Hospital,165,2015,357,11,11-15
2015-11-03,Lions Gate Hospital,148,2015,357,11,11-15
2015-11-04,Lions Gate Hospital,173,2015,357,11,11-15
2015-11-05,Lions Gate Hospital,149,2015,357,11,11-15
2015-11-06,Lions Gate Hospital,177,2015,357,11,11-15
2015-11-07,Lions Gate Hospital,171,2015,357,11,11-15
2015-11-08,Lions Gate Hospital,172,2015,358,11,11-15
2015-11-09,Lions Gate Hospital,170,2015,358,11,11-15
2015-11-10,Lions Gate Hospital,165,2015,358,11,11-15
2015-11-11,Lions Gate Hospital,165,2015,358,11,11-15
2015-11-12,Lions Gate Hospital,165,2015,358,11,11-15
2015-11-13,Lions Gate Hospital,166,2015,358,11,11-15
2015-11-14,Lions Gate Hospital,143,2015,358,11,11-15
2015-11-15,Lions Gate Hospital,178,2015,359,11,11-15
2015-11-16,Lions Gate Hospital,155,2015,359,11,11-15
2015-11-17,Lions Gate Hospital,164,2015,359,11,11-15
2015-11-18,Lions Gate Hospital,149,2015,359,11,11-15
2015-11-19,Lions Gate Hospital,149,2015,359,11,11-15
2015-11-20,Lions Gate Hospital,146,2015,359,11,11-15
2015-11-21,Lions Gate Hospital,166,2015,359,11,11-15
2015-11-22,Lions Gate Hospital,176,2015,360,11,11-15
2015-11-23,Lions Gate Hospital,160,2015,360,11,11-15
2015-11-24,Lions Gate Hospital,159,2015,360,11,11-15
2015-11-25,Lions Gate Hospital,161,2015,360,11,11-15
2015-11-26,Lions Gate Hospital,142,2015,360,11,11-15
2015-11-27,Lions Gate Hospital,162,2015,360,11,11-15
2015-11-28,Lions Gate Hospital,143,2015,360,11,11-15
2015-11-29,Lions Gate Hospital,164,2015,361,11,11-15
2015-11-30,Lions Gate Hospital,180,2015,361,11,11-15
2015-12-01,Lions Gate Hospital,145,2015,361,12,12-15
2015-12-02,Lions Gate Hospital,180,2015,361,12,12-15
2015-12-03,Lions Gate Hospital,184,2015,361,12,12-15
2015-12-04,Lions Gate Hospital,159,2015,361,12,12-15
2015-12-05,Lions Gate Hospital,188,2015,361,12,12-15
2015-12-06,Lions Gate Hospital,197,2015,362,12,12-15
2015-12-07,Lions Gate Hospital,170,2015,362,12,12-15
2015-12-08,Lions Gate Hospital,154,2015,362,12,12-15
2015-12-09,Lions Gate Hospital,177,2015,362,12,12-15
2015-12-10,Lions Gate Hospital,161,2015,362,12,12-15
2015-12-11,Lions Gate Hospital,159,2015,362,12,12-15
2015-12-12,Lions Gate Hospital,184,2015,362,12,12-15
2015-12-13,Lions Gate Hospital,184,2015,363,12,12-15
2015-12-14,Lions Gate Hospital,165,2015,363,12,12-15
2015-12-15,Lions Gate Hospital,171,2015,363,12,12-15
2015-12-16,Lions Gate Hospital,182,2015,363,12,12-15
2015-12-17,Lions Gate Hospital,174,2015,363,12,12-15
2015-12-18,Lions Gate Hospital,196,2015,363,12,12-15
2015-12-19,Lions Gate Hospital,164,2015,363,12,12-15
2015-12-20,Lions Gate Hospital,196,2015,364,12,12-15
2015-12-21,Lions Gate Hospital,181,2015,364,12,12-15
2015-12-22,Lions Gate Hospital,172,2015,364,12,12-15
2015-12-23,Lions Gate Hospital,184,2015,364,12,12-15
2015-12-24,Lions Gate Hospital,157,2015,364,12,12-15
2015-12-25,Lions Gate Hospital,160,2015,364,12,12-15
2015-12-26,Lions Gate Hospital,198,2015,364,12,12-15
2015-12-27,Lions Gate Hospital,198,2015,365,12,12-15
2015-12-28,Lions Gate Hospital,204,2015,365,12,12-15
2015-12-29,Lions Gate Hospital,188,2015,365,12,12-15
2015-12-30,Lions Gate Hospital,186,2015,365,12,12-15
2015-12-31,Lions Gate Hospital,183,2015,365,12,12-15
2016-01-01,Lions Gate Hospital,200,2016,365,01,01-16
2016-01-02,Lions Gate Hospital,192,2016,365,01,01-16
2016-01-03,Lions Gate Hospital,187,2016,366,01,01-16
2016-01-04,Lions Gate Hospital,176,2016,366,01,01-16
2016-01-05,Lions Gate Hospital,177,2016,366,01,01-16
2016-01-06,Lions Gate Hospital,177,2016,366,01,01-16
2016-01-07,Lions Gate Hospital,157,2016,366,01,01-16
2016-01-08,Lions Gate Hospital,190,2016,366,01,01-16
2016-01-09,Lions Gate Hospital,178,2016,366,01,01-16
2016-01-10,Lions Gate Hospital,188,2016,367,01,01-16
2016-01-11,Lions Gate Hospital,187,2016,367,01,01-16
2016-01-12,Lions Gate Hospital,175,2016,367,01,01-16
2016-01-13,Lions Gate Hospital,178,2016,367,01,01-16
2016-01-14,Lions Gate Hospital,177,2016,367,01,01-16
2016-01-15,Lions Gate Hospital,166,2016,367,01,01-16
2016-01-16,Lions Gate Hospital,155,2016,367,01,01-16
2016-01-17,Lions Gate Hospital,161,2016,368,01,01-16
2016-01-18,Lions Gate Hospital,192,2016,368,01,01-16
2016-01-19,Lions Gate Hospital,178,2016,368,01,01-16
2016-01-20,Lions Gate Hospital,186,2016,368,01,01-16
2016-01-21,Lions Gate Hospital,162,2016,368,01,01-16
2016-01-22,Lions Gate Hospital,159,2016,368,01,01-16
2016-01-23,Lions Gate Hospital,219,2016,368,01,01-16
2016-01-24,Lions Gate Hospital,202,2016,369,01,01-16
2016-01-25,Lions Gate Hospital,191,2016,369,01,01-16
2016-01-26,Lions Gate Hospital,179,2016,369,01,01-16
2016-01-27,Lions Gate Hospital,193,2016,369,01,01-16
2016-01-28,Lions Gate Hospital,193,2016,369,01,01-16
2016-01-29,Lions Gate Hospital,165,2016,369,01,01-16
2016-01-30,Lions Gate Hospital,181,2016,369,01,01-16
2016-01-31,Lions Gate Hospital,198,2016,370,01,01-16
2016-02-01,Lions Gate Hospital,173,2016,370,02,02-16
2016-02-02,Lions Gate Hospital,180,2016,370,02,02-16
2016-02-03,Lions Gate Hospital,172,2016,370,02,02-16
2016-02-04,Lions Gate Hospital,185,2016,370,02,02-16
2016-02-05,Lions Gate Hospital,179,2016,370,02,02-16
2016-02-06,Lions Gate Hospital,180,2016,370,02,02-16
2016-02-07,Lions Gate Hospital,187,2016,371,02,02-16
2016-02-08,Lions Gate Hospital,197,2016,371,02,02-16
2016-02-09,Lions Gate Hospital,187,2016,371,02,02-16
2016-02-10,Lions Gate Hospital,158,2016,371,02,02-16
2016-02-11,Lions Gate Hospital,180,2016,371,02,02-16
2016-02-12,Lions Gate Hospital,174,2016,371,02,02-16
2016-02-13,Lions Gate Hospital,172,2016,371,02,02-16
2016-02-14,Lions Gate Hospital,178,2016,372,02,02-16
2016-02-15,Lions Gate Hospital,172,2016,372,02,02-16
2016-02-16,Lions Gate Hospital,169,2016,372,02,02-16
2016-02-17,Lions Gate Hospital,174,2016,372,02,02-16
2016-02-18,Lions Gate Hospital,175,2016,372,02,02-16
2016-02-19,Lions Gate Hospital,179,2016,372,02,02-16
2016-02-20,Lions Gate Hospital,188,2016,372,02,02-16
2016-02-21,Lions Gate Hospital,197,2016,373,02,02-16
2016-02-22,Lions Gate Hospital,188,2016,373,02,02-16
2016-02-23,Lions Gate Hospital,197,2016,373,02,02-16
2016-02-24,Lions Gate Hospital,182,2016,373,02,02-16
2016-02-25,Lions Gate Hospital,178,2016,373,02,02-16
2016-02-26,Lions Gate Hospital,190,2016,373,02,02-16
2016-02-27,Lions Gate Hospital,168,2016,373,02,02-16
2016-02-28,Lions Gate Hospital,170,2016,374,02,02-16
2016-02-29,Lions Gate Hospital,192,2016,374,02,02-16
2016-03-01,Lions Gate Hospital,195,2016,374,03,03-16
2016-03-02,Lions Gate Hospital,181,2016,374,03,03-16
2016-03-03,Lions Gate Hospital,178,2016,374,03,03-16
2016-03-04,Lions Gate Hospital,191,2016,374,03,03-16
2016-03-05,Lions Gate Hospital,196,2016,374,03,03-16
2016-03-06,Lions Gate Hospital,188,2016,375,03,03-16
2016-03-07,Lions Gate Hospital,203,2016,375,03,03-16
2016-03-08,Lions Gate Hospital,175,2016,375,03,03-16
2016-03-09,Lions Gate Hospital,173,2016,375,03,03-16
2016-03-10,Lions Gate Hospital,175,2016,375,03,03-16
2016-03-11,Lions Gate Hospital,184,2016,375,03,03-16
2016-03-12,Lions Gate Hospital,186,2016,375,03,03-16
2016-03-13,Lions Gate Hospital,150,2016,376,03,03-16
2016-03-14,Lions Gate Hospital,183,2016,376,03,03-16
2016-03-15,Lions Gate Hospital,184,2016,376,03,03-16
2016-03-16,Lions Gate Hospital,170,2016,376,03,03-16
2016-03-17,Lions Gate Hospital,175,2016,376,03,03-16
2016-03-18,Lions Gate Hospital,183,2016,376,03,03-16
2016-03-19,Lions Gate Hospital,176,2016,376,03,03-16
2016-03-20,Lions Gate Hospital,189,2016,377,03,03-16
2016-03-21,Lions Gate Hospital,172,2016,377,03,03-16
2016-03-22,Lions Gate Hospital,171,2016,377,03,03-16
2016-03-23,Lions Gate Hospital,171,2016,377,03,03-16
2016-03-24,Lions Gate Hospital,182,2016,377,03,03-16
2016-03-25,Lions Gate Hospital,190,2016,377,03,03-16
2016-03-26,Lions Gate Hospital,186,2016,377,03,03-16
2016-03-27,Lions Gate Hospital,195,2016,378,03,03-16
2016-03-28,Lions Gate Hospital,185,2016,378,03,03-16
2016-03-29,Lions Gate Hospital,188,2016,378,03,03-16
2016-03-30,Lions Gate Hospital,179,2016,378,03,03-16
2016-03-31,Lions Gate Hospital,189,2016,378,03,03-16
2016-04-01,Lions Gate Hospital,198,2016,378,04,04-16
2016-04-02,Lions Gate Hospital,204,2016,378,04,04-16
2016-04-03,Lions Gate Hospital,180,2016,379,04,04-16
2016-04-04,Lions Gate Hospital,182,2016,379,04,04-16
2016-04-05,Lions Gate Hospital,172,2016,379,04,04-16
2016-04-06,Lions Gate Hospital,171,2016,379,04,04-16
2016-04-07,Lions Gate Hospital,188,2016,379,04,04-16
2016-04-08,Lions Gate Hospital,184,2016,379,04,04-16
2016-04-09,Lions Gate Hospital,167,2016,379,04,04-16
2016-04-10,Lions Gate Hospital,183,2016,380,04,04-16
2016-04-11,Lions Gate Hospital,205,2016,380,04,04-16
2016-04-12,Lions Gate Hospital,165,2016,380,04,04-16
2016-04-13,Lions Gate Hospital,187,2016,380,04,04-16
2016-04-14,Lions Gate Hospital,157,2016,380,04,04-16
2016-04-15,Lions Gate Hospital,157,2016,380,04,04-16
2016-04-16,Lions Gate Hospital,168,2016,380,04,04-16
2016-04-17,Lions Gate Hospital,201,2016,381,04,04-16
2016-04-18,Lions Gate Hospital,189,2016,381,04,04-16
2016-04-19,Lions Gate Hospital,186,2016,381,04,04-16
2016-04-20,Lions Gate Hospital,185,2016,381,04,04-16
2016-04-21,Lions Gate Hospital,166,2016,381,04,04-16
2016-04-22,Lions Gate Hospital,192,2016,381,04,04-16
2016-04-23,Lions Gate Hospital,183,2016,381,04,04-16
2016-04-24,Lions Gate Hospital,186,2016,382,04,04-16
2016-04-25,Lions Gate Hospital,199,2016,382,04,04-16
2016-04-26,Lions Gate Hospital,174,2016,382,04,04-16
2016-04-27,Lions Gate Hospital,157,2016,382,04,04-16
2016-04-28,Lions Gate Hospital,181,2016,382,04,04-16
2016-04-29,Lions Gate Hospital,193,2016,382,04,04-16
2016-04-30,Lions Gate Hospital,200,2016,382,04,04-16
2016-05-01,Lions Gate Hospital,189,2016,383,05,05-16
2016-05-02,Lions Gate Hospital,165,2016,383,05,05-16
2016-05-03,Lions Gate Hospital,181,2016,383,05,05-16
2016-05-04,Lions Gate Hospital,178,2016,383,05,05-16
2016-05-05,Lions Gate Hospital,199,2016,383,05,05-16
2016-05-06,Lions Gate Hospital,196,2016,383,05,05-16
2016-05-07,Lions Gate Hospital,170,2016,383,05,05-16
2016-05-08,Lions Gate Hospital,181,2016,384,05,05-16
2016-05-09,Lions Gate Hospital,203,2016,384,05,05-16
2016-05-10,Lions Gate Hospital,179,2016,384,05,05-16
2016-05-11,Lions Gate Hospital,167,2016,384,05,05-16
2016-05-12,Lions Gate Hospital,186,2016,384,05,05-16
2016-05-13,Lions Gate Hospital,202,2016,384,05,05-16
2016-05-14,Lions Gate Hospital,190,2016,384,05,05-16
2016-05-15,Lions Gate Hospital,176,2016,385,05,05-16
2016-05-16,Lions Gate Hospital,192,2016,385,05,05-16
2016-05-17,Lions Gate Hospital,181,2016,385,05,05-16
2016-05-18,Lions Gate Hospital,167,2016,385,05,05-16
2016-05-19,Lions Gate Hospital,155,2016,385,05,05-16
2016-05-20,Lions Gate Hospital,175,2016,385,05,05-16
